PUBLICATION_DATE,UID,SITE_ID,VISIT_NO,YEAR,DATE_COL,AGGR_ECO9_2015,SAMPLE_TYPE,LRBS_USE,BEDSED_COND,L_XFC_NAT,INSTRMCVR_COND,L_XCMGW,RIPVEG_COND,W1_HALL,RIPDIST_COND
9/2/2015,14891,FW08IL010,1,2009,23-Aug-09,TPL,PHAB,-1.361474872,Fair,-0.232844134,Good,-1.016086822,Poor,1.969704545,High
9/2/2015,14893,FW08IL020,1,2009,24-Aug-09,TPL,PHAB,0.485770508,Good,-0.515053408,Good,-0.155748813,Good,0.71215,Medium
9/2/2015,14894,FW08IL021,1,2009,22-Aug-09,TPL,PHAB,-0.675718631,Good,-0.435164917,Good,-0.157569079,Good,1.372741758,Medium
9/2/2015,14895,FW08IL030,1,2009,19-Aug-09,TPL,PHAB,-2.34956451,Poor,-1.082351291,Fair,-0.129037756,Good,1.136418182,Medium
9/2/2015,14896,FW08WA037,1,2009,7-Jul-09,WMT,PHAB,-0.354790952,Good,-0.511834012,Good,-0.46046771,Fair,0.969745455,Medium
9/2/2015,14897,FW08WA051,1,2009,16-Jul-09,WMT,PHAB,-0.525562031,Good,-0.139117765,Good,-0.021861001,Good,1.378822727,Medium
9/2/2015,14900,FW08KY041,1,2009,20-Sep-09,SAP,PHAB,-0.919424666,Fair,-0.409441858,Good,-0.181240131,Poor,3.586607576,High
9/2/2015,14901,FW08KY042,1,2009,24-Sep-09,SAP,PHAB,-1.466116707,Fair,-0.457627316,Good,0.108134329,Good,0.636386364,Medium
9/2/2015,14902,FW08KY050,1,2009,16-Sep-09,SAP,PHAB,-0.415236913,Good,-0.343727523,Good,0.077450494,Good,0,Low
9/2/2015,14903,FW08RKY9007,1,2009,23-Sep-09,SAP,PHAB,-1.931890074,Poor,-0.382427842,Good,0.101153199,Good,0,Low
9/2/2015,14904,FW08RKY9143,1,2009,21-Sep-09,SAP,PHAB,-0.507487395,Good,-0.717110229,Fair,0.140736529,Good,0,Low
9/2/2015,14905,FW08RKY9905,1,2009,23-Aug-09,TPL,PHAB,-2.660822677,Poor,-0.135057643,Good,0.157539185,Good,0.136363636,Low
9/2/2015,14906,FW08MT006,1,2009,23-Jun-09,NPL,PHAB,-2.006754554,Poor,-0.941022138,Fair,-0.738196627,Poor,1.5,High
9/2/2015,14907,FW08MT032,1,2009,29-Jul-09,NPL,PHAB,-0.221449197,Good,-1.160579093,Poor,-0.523207881,Poor,2.037895455,High
9/2/2015,14908,FW08RMT222052,1,2009,6-Aug-09,NPL,PHAB,0.344255186,Good,0.054995862,Good,-0.280970201,Good,1.5,High
9/2/2015,14909,FW08MT093,1,2009,9-Sep-09,NPL,PHAB,-0.554520873,Good,-0.548632296,Good,-0.286662216,Good,1.856081818,High
9/2/2015,14910,FW08PA002,1,2009,2-Sep-09,NAP,PHAB,-0.30098451,Good,-0.337242168,Good,-0.012618159,Fair,0,Low
9/2/2015,14911,FW08PA002,2,2009,24-Sep-09,NAP,PHAB,0.066580935,Good,-0.399423087,Good,0.000887423,Good,0,Low
9/2/2015,14912,FW08PA009,1,2009,14-Sep-09,SAP,PHAB,1.457933202,Good,-0.502316586,Good,-0.309200034,Poor,2.825827273,High
9/2/2015,14913,FW08PA007,1,2009,14-Sep-09,NAP,PHAB,0.865024913,Good,-0.229482704,Good,0.094852117,Good,0.462136364,Medium
9/2/2015,14914,FW08PA012,1,2009,11-Sep-09,NAP,PHAB,0.943172229,Good,-0.178963129,Good,0.157931431,Good,0,Low
9/2/2015,14915,FW08PA016,2,2009,10-Jun-09,NAP,PHAB,0.936435528,Good,-0.81479278,Poor,-0.154338307,Fair,1.242454545,Medium
9/2/2015,14916,FW08PA016,1,2009,20-May-09,NAP,PHAB,0.88078755,Good,-0.941022138,Poor,-0.107020501,Fair,1.265177273,Medium
9/2/2015,14918,FW08PA022,1,2009,11-Aug-09,SAP,PHAB,-1.407137193,Fair,-0.668480681,Fair,0.09246544,Good,0,Low
9/2/2015,14919,FW08PA024,1,2009,18-Sep-09,NAP,PHAB,0.462527191,Good,-0.271646218,Good,0.231140262,Good,0.263895833,Low
9/2/2015,14920,FW08PA026,1,2009,31-Aug-09,NAP,PHAB,-1.036268139,Fair,-0.234534655,Good,0.102714288,Good,0,Low
9/2/2015,14921,FW08PA027,1,2009,9-Sep-09,SAP,PHAB,-0.050209903,Good,-0.286662216,Good,-0.083067753,Fair,1.386409091,Medium
9/2/2015,14922,FW08PA031,1,2009,12-Sep-09,NAP,PHAB,0.287110541,Good,-0.154338307,Good,0.124370822,Good,0.265154545,Low
9/2/2015,14924,FW08PA034,1,2009,19-Sep-09,SAP,PHAB,0.406251967,Good,-0.677780705,Fair,-0.371843375,Poor,1.643981818,High
9/2/2015,14925,FW08PA036,1,2009,13-Sep-09,NAP,PHAB,0.891284477,Good,-0.502316586,Good,-0.258025161,Poor,2.643990909,High
9/2/2015,14926,FW08PA044,1,2009,17-Sep-09,SAP,PHAB,-1.057518272,Fair,-0.332971785,Good,-0.007566991,Fair,0.484863636,Medium
9/2/2015,14927,FW08PA046,1,2009,28-Sep-09,NAP,PHAB,0.269953677,Good,0.038150322,Good,0.413223539,Good,0,Low
9/2/2015,14928,FW08PA047,1,2009,24-Sep-09,NAP,PHAB,-1.655941824,Poor,-0.294369507,Good,0.142161848,Good,0.265159091,Low
9/2/2015,14929,FW08PA053,1,2009,26-Sep-09,NAP,PHAB,0.106675738,Good,-0.083067753,Good,-0.054173455,Fair,0,Low
9/2/2015,14930,FW08PA061,1,2009,27-Sep-09,NAP,PHAB,0.34447011,Good,-0.143216202,Good,0.155474062,Good,0,Low
9/2/2015,14931,FW08PA066,1,2009,25-Sep-09,SAP,PHAB,1.277008724,Good,-0.508638306,Good,-0.030850444,Fair,1.3788,Medium
9/2/2015,14934,FW08KS010,1,2009,30-Jun-09,SPL,PHAB,-2.948167917,Poor,-0.727525465,Good,-0.171574477,Good,2.478833983,High
9/2/2015,14935,FW08KS007,2,2009,9-Sep-09,TPL,PHAB,-2.648964235,Poor,-0.641718964,Good,0.068270215,Good,1.840954545,High
9/2/2015,14945,FW08MO009,1,2009,6-Aug-09,TPL,PHAB,,Not Assessed,-0.348105528,Good,-0.438248312,Fair,2.664422727,High
9/2/2015,14946,FW08KS015,1,2009,5-Oct-09,TPL,PHAB,0.317317572,Good,-0.409441858,Good,-0.624752178,Poor,1.674309091,High
9/2/2015,14947,FW08KS016,1,2009,19-Aug-09,SPL,PHAB,-2.765851521,Poor,-0.356996206,Good,-0.021861001,Good,1.212172727,Medium
9/2/2015,14948,FW08KS023,1,2009,10-Sep-09,TPL,PHAB,-1.88231064,Fair,-0.958607315,Fair,-0.150134068,Good,1.659154545,High
9/2/2015,14949,FW08KS024,1,2009,31-Aug-09,SPL,PHAB,-1.978815958,Fair,-0.637414722,Good,-0.338316358,Good,1.674295455,High
9/2/2015,14950,FW08KS028,1,2009,1-Sep-09,TPL,PHAB,-0.050010056,Good,-0.45480538,Good,-0.209043469,Good,2.560695455,High
9/2/2015,14951,FW08KS031,1,2009,24-Aug-09,TPL,PHAB,-2.143945532,Fair,-0.151530964,Good,-0.334035451,Fair,1.909186364,High
9/2/2015,14952,FW08KS047,1,2009,29-Sep-09,TPL,PHAB,3.007288504,Good,-0.637414722,Good,-0.191819729,Good,1.212172727,Medium
9/2/2015,14953,FW08KS048,2,2009,20-Aug-09,TPL,PHAB,0.524858291,Good,-0.663904301,Good,-0.136406804,Good,2.1667,High
9/2/2015,14954,FW08KS059,1,2009,25-Aug-09,TPL,PHAB,,Not Assessed,-0.596567486,Good,-0.060934793,Good,1.113681818,Medium
9/2/2015,14955,FW08KS060,1,2009,26-Aug-09,SPL,PHAB,-1.445463255,Fair,-0.399423087,Good,-0.081874308,Good,1.340963636,Medium
9/2/2015,14956,FW08KS063,1,2009,16-Sep-09,TPL,PHAB,0.238540291,Good,-0.848268086,Good,-0.193357601,Good,1.303095455,Medium
9/2/2015,14957,FW08CT002,2,2009,13-Sep-09,NAP,PHAB,0.084572501,Good,-0.596567486,Fair,-0.159295252,Poor,4.59095,High
9/2/2015,14958,FW08CT002,1,2009,14-Aug-09,NAP,PHAB,0.054979621,Good,-0.443697499,Good,-0.181204461,Poor,4.750009091,High
9/2/2015,14959,FW08CT005,1,2009,15-Aug-09,NAP,PHAB,-0.241185008,Good,-0.322475999,Good,0.17470721,Good,0.583359091,Medium
9/2/2015,14960,FW08CT005,2,2009,30-Sep-09,NAP,PHAB,-0.516895184,Good,-0.384815394,Good,0.076210007,Good,0.545472727,Medium
9/2/2015,14961,FW08CT006,1,2009,25-Aug-09,NAP,PHAB,0.885294965,Good,-0.140616038,Good,0.178976947,Good,0.212131818,Low
9/2/2015,14962,FW08CT007,1,2009,7-Oct-09,NAP,PHAB,-0.428566348,Good,-0.049723678,Good,0.119900432,Good,0.863663636,Medium
9/2/2015,14963,FW08CT012,1,2009,6-Oct-09,NAP,PHAB,-1.108168212,Fair,-0.373006768,Good,0.026700369,Good,0.484854545,Medium
9/2/2015,14964,FW08CT015,1,2009,12-Aug-09,NAP,PHAB,0.690230658,Good,-0.687284247,Fair,-0.010590636,Good,0.946995455,Medium
9/2/2015,14965,FW08CT016,1,2009,14-Aug-09,NAP,PHAB,-0.237363293,Good,-0.433401826,Good,0.005784796,Good,0.818204545,Medium
9/2/2015,14966,FW08CT016,2,2009,30-Sep-09,NAP,PHAB,-0.010905861,Good,-0.848268086,Good,-0.083067753,Fair,0.484872727,Medium
9/2/2015,14967,FW08CT017,1,2009,18-Aug-09,NAP,PHAB,1.262171143,Good,-0.232844134,Good,0.05018635,Good,0.454563636,Medium
9/2/2015,14968,FW08CT018,1,2009,21-Aug-09,NAP,PHAB,0.959672789,Good,-0.058669297,Good,0.119150873,Good,1.121259091,Medium
9/2/2015,14969,FW08CT021,1,2009,8-Oct-09,NAP,PHAB,1.340073097,Good,-0.361510743,Good,0.194448264,Good,0.386368182,Medium
9/2/2015,14970,FW08CT022,1,2009,27-Aug-09,NAP,PHAB,0.407026577,Good,-0.214670165,Good,0.108134329,Good,0.659118182,Medium
9/2/2015,14971,FW08CT023,1,2009,7-Oct-09,NAP,PHAB,-0.705309638,Good,-0.431798276,Good,0.077450494,Good,0.9773,Medium
9/2/2015,14972,FW08CT024,1,2009,14-Sep-09,NAP,PHAB,-1.398499768,Fair,-0.208245573,Good,0.094058014,Good,1.068209091,Medium
9/2/2015,14973,FW08CT025,1,2009,6-Oct-09,NAP,PHAB,-0.992154933,Fair,-0.266146425,Good,0.100370545,Good,1.386409091,Medium
9/2/2015,14975,FW08CT030,2,2009,12-Sep-09,NAP,PHAB,-0.177098071,Good,-0.534887652,Good,-0.037716783,Fair,1.772763636,High
9/2/2015,14976,FW08CT030,1,2009,16-Aug-09,NAP,PHAB,-0.187091782,Good,-0.356996206,Good,-0.038794704,Fair,1.530304545,High
9/2/2015,14977,FW08CT032,1,2009,23-Sep-09,NAP,PHAB,0.069949458,Good,-0.432866652,Good,-0.1614371,Poor,0.469718182,Medium
9/2/2015,15053,FW08WI001,1,2009,22-Jul-09,UMW,PHAB,-0.767039201,Good,-0.641718964,Good,0.149219113,Good,1.628854545,High
9/2/2015,15054,FW08WI001,2,2009,1-Sep-09,UMW,PHAB,-1.441621684,Fair,-0.581246868,Good,0.068270215,Good,1.043695022,Medium
9/2/2015,15055,FW08WI002,1,2009,9-Sep-09,UMW,PHAB,-1.989253778,Fair,-0.538283248,Good,-0.007566991,Good,0.23485,Low
9/2/2015,15056,FW08WI003,1,2009,29-Jun-09,UMW,PHAB,-1.713783255,Fair,-0.941022138,Fair,-0.393276728,Fair,0.068181818,Low
9/2/2015,15057,FW08WI003,2,2009,15-Sep-09,UMW,PHAB,-1.005875844,Good,-0.401906196,Good,-0.34920696,Fair,0.212131818,Low
9/2/2015,15059,FW08WI004,1,2009,4-Aug-09,UMW,PHAB,-0.844691449,Good,-0.37769176,Good,-0.044771577,Good,0.060609091,Low
9/2/2015,15060,FW08WI005,1,2009,23-Jun-09,UMW,PHAB,-1.030081996,Good,-0.83456681,Good,-0.049723678,Good,0.212131818,Low
9/2/2015,15061,FW08WI006,1,2009,1-Jul-09,UMW,PHAB,0.271377839,Good,-0.616511048,Good,-0.382427842,Fair,0,Low
9/2/2015,15062,FW08WI007,1,2009,10-Jun-09,TPL,PHAB,-2.267698319,Fair,-0.548632296,Good,-0.252694148,Good,0.424259091,Medium
9/2/2015,15063,FW08WI008,1,2009,22-Jun-09,UMW,PHAB,-1.82410803,Fair,-0.646066292,Good,-0.126388803,Good,1.25,Medium
9/2/2015,15064,FW08WI009,1,2009,11-Aug-09,UMW,PHAB,-1.221925981,Fair,-0.422299355,Good,0.168725098,Good,0,Low
9/2/2015,15065,FW08WI010,1,2009,3-Aug-09,TPL,PHAB,-2.208643525,Fair,-0.677780705,Good,-1.037071311,Poor,0.925324675,Medium
9/2/2015,15066,FW08WI011,1,2009,27-Aug-09,TPL,PHAB,-0.811575819,Good,-0.300241086,Good,-0.539991054,Fair,1.151540909,Medium
9/2/2015,15067,FW08WI012,1,2009,16-Jul-09,UMW,PHAB,-0.885335307,Good,-0.616511048,Good,-0.131702965,Good,0.030304545,Low
9/2/2015,15068,FW08WI013,1,2009,14-Jul-09,UMW,PHAB,-0.353637189,Good,-0.421647358,Good,-0.11386193,Good,0.368058333,Medium
9/2/2015,15069,FW08WI014,1,2009,17-Sep-09,UMW,PHAB,0.77175602,Good,-0.486903525,Good,0.079510133,Good,0.060609091,Low
9/2/2015,15070,FW08WI016,1,2009,10-Aug-09,UMW,PHAB,-2.002140075,Fair,-0.316127805,Good,-0.107441655,Good,0.0625,Low
9/2/2015,15071,FW08WI017,1,2009,28-Jul-09,UMW,PHAB,-0.391923528,Good,-0.697000411,Good,-0.348105528,Fair,0.227281818,Low
9/2/2015,15072,FW08WI018,1,2009,21-Jul-09,UMW,PHAB,-1.150533062,Fair,-0.246556227,Good,-0.142530437,Good,0,Low
9/2/2015,15073,FW08WI019,1,2009,23-Jul-09,UMW,PHAB,-1.607177001,Fair,-0.633152719,Good,-0.023941956,Good,0.992463636,Medium
9/2/2015,15074,FW08WI020,1,2009,6-Jul-09,UMW,PHAB,-1.173547748,Fair,-0.771879741,Fair,-0.447829733,Fair,0,Low
9/2/2015,15077,FW08WI025,1,2009,25-Aug-09,UMW,PHAB,-0.267360391,Good,-0.958607315,Fair,-0.063212168,Good,0,Low
9/2/2015,15078,FW08WI026,1,2009,3-Aug-09,UMW,PHAB,-1.912690398,Fair,-0.717110229,Good,-0.007065091,Good,0.393945455,Medium
9/2/2015,15081,FW08WI038,1,2009,24-Aug-09,UMW,PHAB,-0.783083406,Good,-0.754711716,Good,-1.3130389,Poor,0.803063636,Medium
9/2/2015,15082,FW08WI039,1,2009,8-Sep-09,UMW,PHAB,-0.226557031,Good,-0.83456681,Fair,0.090466475,Good,0.136363636,Low
9/2/2015,15084,FW08WI042,1,2009,20-Jul-09,UMW,PHAB,-0.848205037,Good,-0.641718964,Good,-0.082470621,Good,0,Low
9/2/2015,15086,FW08WI045,1,2009,10-Jun-09,UMW,PHAB,-1.488636518,Fair,-1.719173392,Poor,-0.98163999,Poor,0,Low
9/2/2015,15087,FW08WI047,1,2009,30-Jun-09,UMW,PHAB,-1.007430245,Good,-0.098888579,Good,-0.141845754,Good,0.424263636,Medium
9/2/2015,15089,FW08WI056,1,2009,22-Jul-09,UMW,PHAB,-0.511234797,Good,-0.300241086,Good,-0.497634963,Poor,0.522736364,Medium
9/2/2015,15090,FW08WI060,1,2009,12-Aug-09,UMW,PHAB,-0.84260961,Good,-0.636701478,Good,0.032920809,Good,0.440229891,Medium
9/2/2015,15091,FW08WI062,1,2009,5-Aug-09,UMW,PHAB,0.34114171,Good,-0.668480681,Good,-0.134384632,Good,0.333336364,Medium
9/2/2015,15092,FW08WI069,1,2009,26-Aug-09,UMW,PHAB,-0.578569063,Good,-0.424917171,Good,-1.719173392,Poor,0.560609091,Medium
9/2/2015,15093,FW08WI072,1,2009,27-Jul-09,TPL,PHAB,-0.273800254,Good,-0.760359317,Good,0.129528774,Good,1.689459091,High
9/2/2015,15095,FW08WI075,1,2009,18-Aug-09,UMW,PHAB,-0.475753098,Good,-0.783714109,Fair,-0.063212168,Good,0.409104545,Medium
9/2/2015,15096,FW08WI077,1,2009,20-Aug-09,UMW,PHAB,-2.013355627,Fair,-0.727525465,Good,-0.095186131,Good,0,Low
9/2/2015,15097,FW08WI078,1,2009,17-Aug-09,UMW,PHAB,-0.419796424,Good,-0.727525465,Good,0.046211288,Good,0,Low
9/2/2015,15099,FW08WI083,1,2009,3-Sep-09,UMW,PHAB,-1.034809054,Good,-0.299584755,Good,-0.114450325,Good,0.027779167,Low
9/2/2015,15100,FW08WI088,1,2009,16-Sep-09,UMW,PHAB,-0.245403955,Good,-0.552137517,Good,0.046211288,Good,0.439409091,Medium
9/2/2015,15102,FW08WI098,1,2009,2-Sep-09,UMW,PHAB,0.59548884,Good,-0.491470281,Good,0.010547287,Good,0.131945833,Low
9/2/2015,15103,FW08WI100,1,2009,14-Sep-09,UMW,PHAB,-0.699101403,Good,-0.592686366,Good,-0.03933467,Good,0.363654545,Medium
9/2/2015,15105,FW08WI104,1,2009,18-Sep-09,UMW,PHAB,0.931778521,Good,-0.608423395,Good,-0.167200881,Good,0.280313636,Low
9/2/2015,15107,FW08RWI9029,1,2009,8-Jul-09,UMW,PHAB,-3.254039447,Poor,-1.293204657,Poor,-0.280028744,Good,0.128790909,Low
9/2/2015,15108,FW08RWI9067,1,2009,9-Jul-09,UMW,PHAB,-1.176358475,Fair,-0.976934698,Fair,0.059752694,Good,0.159090909,Low
9/2/2015,15109,FW08RWI9071,1,2009,10-Jul-09,UMW,PHAB,-1.041967657,Good,-0.92412139,Fair,-0.10137453,Good,0.1894,Low
9/2/2015,15110,FW08RWI9074,1,2009,11-Jul-09,UMW,PHAB,-1.079453541,Good,-0.641718964,Good,-0.029716535,Good,0,Low
9/2/2015,15111,FW08RWI9100,1,2009,13-Jul-09,UMW,PHAB,-0.277451414,Good,-0.34119392,Good,0.095472577,Good,0.043478261,Low
9/2/2015,15112,FW08RWI9302,1,2009,26-Aug-09,UMW,PHAB,-0.222658651,Good,-0.771879741,Good,0.00627151,Good,0.106063636,Low
9/2/2015,15114,FW08RWI9303,1,2009,19-Aug-09,UMW,PHAB,1.850702601,Good,-0.869666232,Fair,0.107633878,Good,0.26668,Low
9/2/2015,15115,FW08RWI9304,1,2009,18-Aug-09,UMW,PHAB,1.133685276,Good,-0.761497706,Fair,-0.0361049,Good,0.246038095,Low
9/2/2015,15116,FW08RWI9306,1,2009,15-Aug-09,TPL,PHAB,-0.975575973,Good,-0.633152719,Good,0.098407718,Good,0.522736364,Medium
9/2/2015,15117,FW08RWI9307,1,2009,17-Aug-09,UMW,PHAB,-0.424710127,Good,-0.941022138,Fair,-0.148047113,Good,0.356072727,Medium
9/2/2015,15118,FW08IL008,1,2009,29-Sep-09,TPL,PHAB,-2.506851299,Poor,-2,Poor,-1.586547824,Poor,1,Medium
9/2/2015,15119,FW08IL032,1,2009,30-Sep-09,TPL,PHAB,-2.763336425,Poor,-0.505465944,Good,-0.575638166,Poor,1,Medium
9/2/2015,15120,FW08IL043,1,2009,1-Oct-09,TPL,PHAB,0.059585588,Good,-0.760359317,Good,-0.134384632,Good,3.318209091,High
9/2/2015,15132,FW08WA004,1,2009,15-Sep-09,WMT,PHAB,-0.744600893,Good,-0.047368975,Good,-0.147215131,Good,1.00005,Medium
9/2/2015,15133,FW08NH002,1,2009,24-Jun-09,NAP,PHAB,-0.55104395,Good,-0.26071541,Good,-0.090298128,Fair,0.681840909,Medium
9/2/2015,15141,FW08RME92,1,2009,15-Jul-09,NAP,PHAB,0.160503891,Good,-0.662087167,Poor,0.118400018,Good,1.303090909,Medium
9/2/2015,15142,FW08RRI91,1,2009,10-Jul-09,NAP,PHAB,-0.79708847,Fair,-0.240847434,Good,0.180608041,Good,0,Low
9/2/2015,15143,FW08RME95,1,2009,23-Jul-09,NAP,PHAB,0.266481157,Good,-0.532264867,Fair,0.096910013,Good,0.969727273,Medium
9/2/2015,15145,FW08RME93,1,2009,21-Jul-09,NAP,PHAB,0.920550137,Good,-0.730737298,Poor,0.018206228,Good,0.6667,Medium
9/2/2015,15146,FW08RME91,1,2009,14-Jul-09,NAP,PHAB,-2.146899022,Poor,-0.577499695,Fair,0.204982779,Good,0.719727273,Medium
9/2/2015,15147,FW08MI005,1,2009,9-Jul-09,UMW,PHAB,1.373201498,Good,-0.892173573,Fair,-0.496085569,Fair,0,Low
9/2/2015,15149,FW08UT004,1,2009,1-Jul-09,XER,PHAB,-1.655858116,Fair,0.137152629,Good,-0.013635481,Good,0.33335,Medium
9/2/2015,15150,FW08UT014,1,2009,10-Aug-09,XER,PHAB,-0.342553077,Fair,-0.34898645,Good,0.105432763,Good,1.454590909,Medium
9/2/2015,15151,FW08UT015,1,2009,20-May-09,XER,PHAB,-1.655498692,Fair,-0.226147093,Good,-0.153634768,Good,1,Medium
9/2/2015,15152,FW08UT016,1,2009,23-Jul-09,XER,PHAB,-1.316146078,Fair,-1.719173392,Poor,-1.550030994,Poor,1.757581818,High
9/2/2015,15153,FW08UT020,1,2009,7-Oct-09,WMT,PHAB,0.346988886,Good,-0.877039828,Poor,-0.706938935,Poor,3.644,High
9/2/2015,15154,FW08UT023,1,2009,14-May-09,XER,PHAB,-1.269362724,Poor,-0.296317894,Good,-0.062071988,Good,0,Low
9/2/2015,15161,FW08UT033,1,2009,29-May-09,XER,PHAB,-0.888073218,Good,-1.428608832,Poor,-0.521564691,Poor,1.84922381,High
9/2/2015,15162,FW08UT031,1,2009,27-Jul-09,XER,PHAB,0.20016718,Good,-0.41453927,Good,-0.432866652,Fair,0.803031818,Medium
9/2/2015,15163,FW08UT030,1,2009,11-Aug-09,XER,PHAB,-0.866850048,Poor,-0.659375643,Good,-0.04751577,Good,1.007622727,Medium
9/2/2015,15164,FW08UT029,1,2009,6-Oct-09,XER,PHAB,-1.648881375,Fair,-1.428608832,Poor,-0.851762028,Poor,1.628790909,High
9/2/2015,15165,FW08UT027,1,2009,23-Jun-09,XER,PHAB,-2.0106936,Poor,-0.596567486,Fair,-0.021342316,Good,0,Low
9/2/2015,15166,FW08UT023,2,2009,22-Sep-09,XER,PHAB,-1.759922153,Poor,-0.577499695,Good,-0.1522311,Good,0,Low
9/2/2015,15167,FW08UT035,1,2009,8-Jul-09,WMT,PHAB,-1.873481254,Poor,-0.345911009,Good,-0.496085569,Poor,2.106077273,High
9/2/2015,15168,FW08UT037,1,2009,14-Oct-09,WMT,PHAB,-1.088482166,Fair,-1.378634852,Poor,-0.976934698,Poor,2.674290909,High
9/2/2015,15169,FW08UT039,1,2009,23-Sep-09,XER,PHAB,-2.40551757,Poor,-0.771879741,Good,-0.314258261,Fair,0,Low
9/2/2015,15171,FW08UT042,1,2009,12-May-09,XER,PHAB,0.788991947,Good,-0.821284597,Good,-0.196449778,Good,0.931859091,Medium
9/2/2015,15173,FW08UT046,1,2009,13-Aug-09,XER,PHAB,-0.32211546,Fair,-0.976934698,Good,-0.232844134,Good,0.303036364,Low
9/2/2015,15175,FW08CO046,2,2009,10-Sep-09,WMT,PHAB,0.950238489,Good,-0.848268086,Good,-0.243087403,Good,2.354367749,High
9/2/2015,15176,FW08CO037,1,2009,25-Jun-09,XER,PHAB,0.643374733,Good,-0.766081332,Good,-0.404403583,Fair,0.227281818,Low
9/2/2015,15178,FW08MO041,1,2009,18-Jun-09,SAP,PHAB,,Not Assessed,-0.541705603,Good,-0.143216202,Fair,0.068181818,Low
9/2/2015,15179,FW08UT047,1,2009,1-Sep-09,XER,PHAB,-1.445305706,Poor,-0.795880017,Good,-0.045319031,Good,0,Low
9/2/2015,15180,FW08UT049,1,2009,27-May-09,XER,PHAB,-1.410526887,Fair,-0.821284597,Poor,-0.482384291,Poor,3.068181818,High
9/2/2015,15181,FW08UT055,1,2009,13-May-09,XER,PHAB,0.124952652,Good,-0.45480538,Good,-0.191052831,Good,0.6667,Medium
9/2/2015,15182,FW08UT058,1,2009,20-Aug-09,XER,PHAB,-1.039991852,Fair,-0.682110695,Fair,-0.361510743,Fair,0,Low
9/2/2015,15183,FW08UT060,1,2009,15-Jul-09,XER,PHAB,-1.161997963,Poor,-1.037071311,Fair,-0.438248312,Fair,0.181827273,Low
9/2/2015,15185,FW08UT061,1,2009,13-Oct-09,WMT,PHAB,-0.358799703,Good,-0.897337657,Poor,-0.136181653,Good,2.462916486,High
9/2/2015,15188,FW08UT076,1,2009,29-Jul-09,WMT,PHAB,-1.485133984,Fair,0.099586478,Good,-0.105130343,Good,0,Low
9/2/2015,15189,FW08UT097,1,2009,28-May-09,XER,PHAB,-0.930603079,Good,-0.92412139,Poor,-0.258920061,Fair,0.33335,Medium
9/2/2015,15190,FW08UT064,1,2009,15-Sep-09,WMT,PHAB,0.031775011,Good,-0.524857311,Fair,-0.213861874,Good,1.878822727,High
9/2/2015,15192,FW08UT112,1,2009,7-Jul-09,WMT,PHAB,-1.924682723,Poor,-0.877039828,Poor,-0.760359317,Poor,0,Low
9/2/2015,15193,FW08RUT9089,1,2009,3-Jun-09,XER,PHAB,-0.099279129,Good,-0.115307598,Good,-0.121138881,Good,0.151522727,Low
9/2/2015,15194,FW08RUT9100,1,2009,2-Jun-09,XER,PHAB,-0.254583496,Good,-0.677780705,Fair,-0.435549146,Fair,0,Low
9/2/2015,15195,FW08RUT9106,1,2009,26-May-09,XER,PHAB,-1.655024892,Fair,-0.356996206,Good,-0.226978598,Good,2.136363636,High
9/2/2015,15196,FW08RUT9122,1,2009,28-Jul-09,XER,PHAB,0.120492034,Good,-0.11681191,Good,-0.09883694,Good,1.0555875,Medium
9/2/2015,15197,FW08RUT99260,1,2009,24-Aug-09,WMT,PHAB,,Not Assessed,,Not Assessed,,Not Assessed,,Not Assessed
9/2/2015,15198,FW08RUT94520,1,2009,26-Aug-09,WMT,PHAB,-0.329059369,Good,0.084413773,Good,-0.411983086,Fair,1.318227273,Medium
9/2/2015,15199,FW08RUT94590,1,2009,25-Aug-09,XER,PHAB,0.144073655,Good,-0.208245573,Good,-0.393276728,Fair,0.901531818,Medium
9/2/2015,15204,FW08SC001,1,2009,8-Jun-09,SAP,PHAB,-1.333306629,Fair,-0.173042186,Good,-0.191052831,Poor,1.15155,Medium
9/2/2015,15205,FW08SC001,2,2009,16-Jun-09,SAP,PHAB,-1.638187112,Poor,-0.217918456,Good,-0.20034622,Poor,3.313224026,High
9/2/2015,15206,FW08SC002,1,2009,2-Jun-09,CPL,PHAB,,Not Assessed,0.01206992,Good,0.147013448,Good,0,Low
9/2/2015,15207,FW08SC002,2,2009,16-Jun-09,CPL,PHAB,,Not Assessed,-0.624752178,Fair,-0.018243151,Good,0,Low
9/2/2015,15208,FW08SC003,1,2009,14-Jun-09,CPL,PHAB,-1.664674257,Fair,-0.907853776,Poor,0.151314122,Good,0.340913636,Medium
9/2/2015,15209,FW08SC003,2,2009,18-Jun-09,CPL,PHAB,-1.506853161,Fair,-0.687284247,Fair,0.041751458,Good,0.1894,Low
9/2/2015,15210,FW08SC004,1,2009,13-Jun-09,CPL,PHAB,-1.04052417,Good,-0.848268086,Poor,0.096831043,Good,0.181822727,Low
9/2/2015,15211,FW08SC005,1,2009,15-Jun-09,SAP,PHAB,-1.992038001,Poor,-0.250052981,Good,0.115005012,Good,0,Low
9/2/2015,15212,FW08SC006,1,2009,9-Jun-09,CPL,PHAB,-1.688594266,Fair,-0.668480681,Fair,0.087652375,Good,0,Low
9/2/2015,15213,FW08SC006,2,2009,14-Jun-09,CPL,PHAB,-1.647497667,Fair,-0.668480681,Fair,0.117647863,Good,0,Low
