PUBLICATION_DATE,UID,SITE_ID,VISIT_NO,DATE_COL,YEAR,LAT_DD83,LON_DD83,SITE_CLASS,VALXSITE,USE_NRSA,XLAT_DD,XLON_DD,STRAHLERORDER,GREAT_RIVER,FW_ECO3,FW_ECO9,ECO10,PROTOCOL,REACHLEN,IP_SCORE,LTMXSIZE,LTMXSPP,CONSTRAINT,CONPATTERN,LDCBF_G08,LRBS_G08,LDMB_BW5,LRBS_BW5,LSUB_DMM,LSUB_DMM_NOR,PCT_BDRK,PCT_BIGR,PCT_HP,PCT_FN,PCT_SAFN,PCT_SFGF,PCT_SFG,PCT_DR,PCT_DRS,PCT_FAST,PCT_SLOW,PCT_SIDE,RP100,XBKF_H,XBKF_W,XSLOPE,XINC_H,XWD_RAT,XDEPTH_CM,XWIDTH,XWXD,SDDEPTH_CM,SDWIDTH,SDWXD,BFWD_RAT,SINU,V1WM100,V1W_MSQ,W1H_CROP,W1H_WALL,W1_HAG,W1_HALL,W1_HNOAG,XEMBED,XFC_ALG,XFC_AQM,XFC_LWD,XFC_NAT,XCDENBK,XCDENMID,XC,XCL,XCMGW,XCMG,XGB,XGH,XGW,BANGMODE,PCT_BH,PCT_SIDE.1,XSHOR2VG,LITSB1_FN,LITSB1_SF,LITSB1_SFGF,LITSB12_FN,LITSB12_SF,QRVEG1,QR1,RDIST1,CVDTH,RPRAT,CVWIDTH,CVWXD,LWDEQVOL_MSQ,LWDEQVOLM100,PHAB_COM
2/3/2015,15515,FW08CO049,1,16-Sep-09,2009,37.35910031,-105.7663982,PROB,WADEABLE,YES,37.3591,105.7664,5th,,WMTNS,XER,XE-EPLAT,WADEABLE,,0,M,Unknown or Other Deciduous,CON_BROAD,SINGLE,,,0.396853366,-1.093999243,-0.697145877,-0.697145877,0,0,0,17.14285714,96.19047619,100,100,0,,0,100,7,35.41087098,0.563636364,27.18181818,0.048519,1.736363636,52.30921252,54.08,23.075,11.25225,23.76300495,6.139336069,2.388333748,27.54047314,2.139668,,,0,0,0.325763636,0.674263636,0.3485,98.18181818,0.013636364,0.059090909,0,0.045454545,10.42780749,0,0.002272727,0,0.055681818,0.551136364,0.345238095,0.398809524,0.029761905,,0,7,,,,,,,0.125056818,0.243734297,0.402722499,0.439404677,,0.266060068,0.212253882,,,
2/3/2015,15517,FW08CO055,1,6-Oct-09,2009,38.93286215,-107.4000133,PROB,WADEABLE,YES,38.93286,107.40001,5th,,WMTNS,WMT,MT-SROCK,WADEABLE,1308,0,L,Willow,CON_VSHAPED,SINGLE,1.403467731,0.70959694,1.260470801,0.852593869,2.113064671,2.113064671,0,98.0952381,0,1.904761905,1.904761905,1.904761905,3.80952381,0,,49.09090909,50.90909091,10,11.54934629,0.318181818,31.67272727,0.347255914,0.9,55.44320629,56.34545455,26.365,13.52035,22.14441192,8.550116958,3.386430589,45.07029512,1.072218926,0.500535168,0.000158033,0,0,0,0.765186364,0.765186364,14.81818182,0.009090909,0,0.009090909,0.395454545,35.29411765,5.080213904,0.2875,0.097727273,0.720454545,1.236363636,0.365909091,0.414772727,0.139772727,,0,10,,,,,,,0.424204545,0.464727166,0.433487579,0.393011505,0.204973877,0.324298007,0.250469151,7.68322E-05,0.243348624,
2/3/2015,15518,FW08CO059,1,23-Sep-09,2009,40.67763476,-105.4137229,PROB,WADEABLE,YES,40.67763,105.41372,5th,,WMTNS,WMT,MT-SROCK,WADEABLE,594,0,L,Spruce,CON_VSHAPED,SINGLE,2.864159911,0.034665522,2.531549169,0.367276264,2.898825433,2.865013569,2.857142857,99.04761905,0,0,0.952380952,0.952380952,2.857142857,0,,67,33,9,20.28063855,0.740909091,22.99090909,2.918553,4.443636364,19.1510101,116.3,18.525,19.89625,38.77948536,4.865222989,5.856206082,12.821814,1.090538504,0.177946128,7.73985E-05,0,0.136363636,0,1.08335,1.08335,2.454545455,0,0.004545455,0.004545455,0.913636364,58.82352941,16.31016043,0.327380952,0.098809524,1.014285714,1.158333333,0.529761905,0.120238095,0.34047619,,2.857142857,9,,,,,,,0.556428571,0.551900364,0.52000384,0.333443554,0.174382103,0.262630121,0.294337178,7.31514E-05,0.168181818,
2/3/2015,15519,FW08CO062,1,20-Aug-09,2009,39.9576387,-106.5497604,PROB,BOATABLE,YES,39.95777778,106.5497222,6th,,WMTNS,WMT,MT-SROCK,BOATABLE,1335.315203,0,L,Pine,CON_VSHAPED,SINGLE,1.275988721,1.343265886,1.017669389,1.601585218,2.619254607,,,,,0,0,,0,0,0,49.49494949,50.50505051,14,100.7778564,0.5,50.63636364,0.138734638,1.054545455,50.09027691,160.3736566,48.59090909,84.722028,123.8499831,14.76620835,92.46131663,30.38451363,1.357543125,0,0,0,0,0,0.719718182,0.719718182,,0.040909091,0.004545455,0,0.263636364,15.77540107,,0.076136364,0.0625,0.811363636,1.420454545,0.164772727,0.514772727,0.2375,med,1.111111111,14,0.7,9.090909091,9.090909091,9.090909091,9.090909091,9.090909091,0.465113636,0.40298875,0.418509375,0.772258897,62.83940799,0.303888292,1.09134919,0,0,
2/3/2015,15520,FW08CO066,1,9-Jun-09,2009,40.52190611,-108.2847026,PROB,BOATABLE,YES,40.52194,108.28468,6th,,WMTNS,XER,XE-EPLAT,BOATABLE,3329,0,L,Willow,CON_BROAD,SINGLE,1.300896995,0.152182721,1.072062306,0.381017411,1.453079716,,,,,7.792207792,18.18181818,,23.37662338,0,0,1.98019802,98.01980198,12.12121212,60.43435558,0.709090909,100.4545455,0.073410405,1.418181818,50.73191395,224.3750495,94.27272727,193.331592,58.88870145,14.82795272,57.53734294,39.38465592,1.320313434,0.475909091,0.000475909,0,0.068181818,1.000004545,1.666695455,0.666690909,,0,0.009090909,0.004545455,0.079545455,17.83088235,,0.006818182,0.002272727,0.179545455,0.810227273,0.096590909,0.628409091,0.086363636,vst,0,12.12121212,0.181818182,90.90909091,90.90909091,100,81.81818182,86.36363636,0.180795455,0.260412411,0.625004048,0.26245655,26.93452579,0.15728783,0.297609627,0.000475909,0.951818182,
2/3/2015,15521,FW08CO083,1,2-Sep-09,2009,37.72262415,-108.2352535,PROB,WADEABLE,YES,37.72277,108.23501,3rd,,WMTNS,WMT,MT-SROCK,WADEABLE,316.8,0,L,Spruce,CON_VSHAPED,SINGLE,1.668341916,0.419025491,1.539265616,0.548101792,2.087367407,2.071200344,0.952380952,97.14285714,0,0.952380952,1.904761905,1.904761905,4.761904762,0,,36,64,50,14.30318364,0.536363636,12.99090909,0.628506548,1.218181818,19.63652656,42.25,7.255,2.9477,17.53517389,1.935397416,1.214427528,15.03580739,1.268848654,7.674242424,0.005907394,0,0,0.212131818,0.303045455,0.090913636,17.36363636,0,0,0.077272727,0.365909091,39.03743316,17.9144385,0.154545455,0.096590909,0.782954545,1.321590909,0.2125,0.488636364,0.277272727,,0.952380952,50,,,,,,,0.452329545,0.539095132,0.232567063,0.415033701,0.338536891,0.26676739,0.411991562,0.005301396,6.886994949,
2/3/2015,15522,FW08CO125,1,30-Jun-09,2009,37.58700212,-104.8386308,PROB,WADEABLE,YES,37.58694,104.83826,4th,,PLNLOW,SPL,PL-RANGE,WADEABLE,198,,M,Maple/Boxelder,CON_BROAD,SINGLE,0.533250245,-0.047518496,0.298851408,0.186880341,0.485731749,0.485731749,0,57.14285714,0,31.42857143,41.9047619,41.9047619,50.47619048,0,,40,60,0,9.46826547,0.672727273,9.309090909,0.033804518,0.972727273,23.41158601,28.14,5.81,1.6292,11.4741871,1.280994679,0.668922747,9.864285005,1.031943818,0.029292929,3.1467E-05,0,0,0.6667,1.3334,0.6667,65.54545455,0.095454545,0,0,0.254545455,77.00534759,6.016042781,0.065909091,0,0.7,1.056818182,0.047727273,0.261363636,0.182954545,,0,0,,,,,,,0.415,0.520538452,0.571440816,0.407753628,0.336469988,0.220481012,0.410583567,0,0,
2/3/2015,15523,FW08CO143,1,8-Sep-09,2009,39.81050134,-106.0032326,PROB,WADEABLE,YES,39.8105,106.00323,2nd,,WMTNS,WMT,MT-SROCK,WADEABLE,158.4,0,L,Unknown or Other Conifer,CON_VSHAPED,SINGLE,2.388906509,0.005643997,2.161909876,0.23264063,2.394550506,2.394550506,0,84.76190476,0,1.904761905,3.80952381,13.33333333,15.23809524,0,,91.11111111,8.888888889,3.125,5.166314268,0.345454545,5.563636364,3.8191398,0.9,14.58947018,28.26,3.710526316,1.012,7.478751044,0.993252087,0.379911686,8.976066628,1.045239716,5.964646465,0.01072077,0,0,0,0,0,52,0.004545455,0,0.031818182,0.765909091,95.18716578,79.41176471,0.288636364,0.006818182,0.839772727,1.254545455,0.054545455,0.385227273,0.113636364,,0,3.125,,,,,,,0.477897727,0.770373319,0,0.264640872,0.182813668,0.26768496,0.375406804,0.008812182,4.902777778,
2/3/2015,15524,FW08PA010,1,5-Aug-09,2009,41.7561636,-77.13159564,PROB,WADEABLE,YES,41.75611111,77.13138889,3rd,,EHIGH,NAP,,WADEABLE,198,,X,Unknown or Other Deciduous,CON_VSHAPED,SINGLE,1.5137327,0.7557369,1.431479345,0.837990255,2.2694696,2.2694696,0,91.26213592,0,0.970873786,6.796116505,8.737864078,20.38834951,0,,50,50,0,6.195589552,0.245454545,6.454545455,0.93694573,0.481818182,22.65114252,23.73,4.325,0.9313,8.339821716,1.079412608,0.393538482,15.43418464,1.064988407,0,0,0,0.227272727,0.545477273,1.409145455,0.863668182,40.8,0,0.004545455,0,0.429545455,51.06951872,19.9197861,0.139772727,0.027272727,0.275,1.377272727,0.131818182,0.681818182,0.043181818,,0,0,,,,,,,0.22375,0.373192193,0.584915059,0.351446343,0.261086791,0.24957517,0.42256897,0,0,
2/3/2015,15525,FW08PA017,1,4-Aug-09,2009,41.92258419,-77.12922675,PROB,BOATABLE,YES,41.92222222,77.12916667,5th,,EHIGH,NAP,,BOATABLE,1760,1,X,Ash,CON_BROAD,SINGLE,0.866027236,1.245012156,0.761923561,1.34911583,2.111039391,,,,,0,0,,0,0,0,12,88,27,60.4878897,0.318181818,29.1,0.138251151,1.636363636,97.45657943,89.70264,29.36363636,15.477744,150.4798276,7.297571202,7.778112735,43.90385968,1.041658383,0,0,0.075759091,0.098486364,0.409109091,1.371268182,0.962159091,,0,0,0.027272727,0.209090909,55.7486631,,0.407954545,0.113636364,0.6375,1.654545455,0.173809524,0.571428571,0.054761905,stp,0,27,0,0,0,0,0,4.545454545,0.386875,0.461316657,0.578284731,1.677540679,67.43156021,0.248524097,0.502535301,0,10.72545455,
2/3/2015,15526,FW08PA019,1,25-Aug-09,2009,40.49179727,-76.94812876,PROB,BOATABLE,YES,40.49222222,76.94611111,7th,,EHIGH,SAP,,BOATABLE,4400,,X,Maple/Boxelder,UNC_BROAD,ANASTOM,1.012545142,0.743070555,0.714386101,1.041229595,1.755615696,,,,,0,0,,51.51515152,0,0,2,98,0,12.1121375,0.658181818,1201.363636,0.056038653,4.218181818,1581.723386,83.55,1198.636364,943.045,25.49881162,66.67424199,193.7846033,887.540185,1.031154032,11.47590909,0.011475909,0,0.143940909,0,1.697036364,1.697036364,,0,0.068181818,0.009090909,0.354545455,58.28877005,,0.755681818,0.368181818,1.264772727,2.251136364,0.2125,0.557954545,0.1625,med,4.04040404,0,0.181818182,9.090909091,9.090909091,9.090909091,13.63636364,22.72727273,0.669147727,0.537129263,0.629222648,0.30519224,14.49687313,0.055625079,0.205488183,0.011475909,33.42181818,
2/3/2015,15527,FW08PA021,1,26-Aug-09,2009,41.96989579,-76.51191558,PROB,BOATABLE,YES,41.96972222,76.51194444,6th,,EHIGH,NAP,,BOATABLE,4405,1,X,Maple/Boxelder,CON_VSHAPED,SINGLE,0.829935585,1.053351005,0.663062125,1.220224466,1.88328659,,,,,0,0,,32,0,0,0,100,0,57.04882673,0.520909091,199.9090909,0.047882129,2.627272727,154.8715842,149.457928,197.8181818,231.00056,129.0204999,78.90984499,98.30103351,104.7771126,1.061675532,20.77318182,0.020773182,0.095242857,0.119047619,0.095242857,1.896909524,1.801666667,,0,0.145454545,0.031818182,0.177272727,55.21390374,,0.46547619,0.161904762,0.703571429,1.7,0.338095238,0.511904762,0.114285714,med,0,0,0.090909091,0,9.090909091,18.18181818,4.545454545,22.72727273,0.416607143,0.441134017,0.654804545,0.863256313,38.17049219,0.398900871,0.425544568,0.020773182,55.99363636,
2/3/2015,15528,FW08PA038,1,10-Aug-09,2009,40.55195044,-78.09301745,PROB,BOATABLE,YES,40.55222222,78.09305556,5th,,EHIGH,SAP,,BOATABLE,1980,,X,Unknown or Other Deciduous,CON_BROAD,SINGLE,0.914388875,1.223028142,0.783484789,1.353932229,2.137417017,,,,,0,4,,4,0,0,15,85,3,10.79379241,0.281818182,39.63636364,0.139775311,0.636363636,95.52347751,49.46424,36.54545455,16.66052,26.67274446,6.439932241,4.968318335,56.33234755,1.092837408,17.06090909,0.017060909,0.181822727,0.075759091,0.272736364,1.553090909,1.280354545,,0,0,0.022727273,0.440909091,68.18181818,,0.573863636,0.1,0.811363636,1.946590909,0.282954545,0.532954545,0.090909091,med,4,3,0.818181818,0,18.18181818,18.18181818,0,9.090909091,0.465113636,0.506589972,0.608317903,0.539232877,21.82140554,0.176217051,0.29820908,0.017060909,49.45909091,
2/3/2015,15529,FW08RPA9001,1,1-Sep-09,2009,41.3426605,-78.0668691,HAND,WADEABLE,NO,41.3425,78.06694444,4th,,EHIGH,NAP,,WADEABLE,1584,1,X,Pine,CON_VSHAPED,SINGLE,1.331268131,1.025508498,1.021425611,1.335351018,2.356776629,2.302570867,3.738317757,100,0,0,0,0,0,0,,25,75,7,5.739004224,0.472727273,36.54545455,0.195523513,0.663636364,93.69660724,36.91,35.8,14.5425,9.152021359,6.092272932,4.864777677,42.49541739,1.072200833,0.073106061,2.00041E-05,0,0.125,0,0.72225,0.72225,13.07017544,0,0.004166667,0.004166667,0.254166667,75.73529412,18.50490196,0.480208333,0.110416667,0.680208333,1.623958333,0.244565217,0.671875,0.066666667,,3.738317757,7,,,,,,,0.40609375,0.569081965,0.419364204,0.247955063,0.155486433,0.170175222,0.334521415,1.80003E-05,0.065782828,
2/3/2015,15530,FW08RPA9002,1,8-Sep-09,2009,40.34874539,-77.63707884,HAND,WADEABLE,NO,40.34863,77.63707,4th,,EHIGH,SAP,,WADEABLE,475.2,1,X,Maple/Boxelder,CON_BROAD,SINGLE,0.945628801,0.228570158,0.858921152,0.315277807,1.174198959,1.174198959,0,76.36363636,0,20.90909091,20.90909091,20.90909091,27.27272727,0,,14,86,22,11.95644612,0.636363636,15.87272727,0.132497186,0.8,50.50607604,28.03,13.73,4.37785,13.41298557,10.35034197,4.401586954,18.48320797,1.111665048,0.711069024,0.000447982,0,0,0,0.638920833,0.638920833,33.25,0,0.045833333,0,0.25625,94.60784314,83.94607843,0.760416667,0.204166667,1.385416667,2.513541667,0.10625,0.773958333,0.152083333,,0,22,,,,,,,0.7234375,0.748880984,0.389842401,0.478522496,0.426558905,0.753848651,1.005422057,0.000278812,0.442550505,
2/3/2015,15531,FW08RPA9003,1,9-Sep-09,2009,40.46805906,-77.23190762,HAND,WADEABLE,NO,40.46809,77.23193,3rd,,EHIGH,SAP,,WADEABLE,594,1,X,Maple/Boxelder,CON_BROAD,SINGLE,1.005529704,0.902496437,0.883617388,1.024408753,1.908026141,1.776272652,6.666666667,91.42857143,0,8.571428571,8.571428571,8.571428571,10.47619048,0,,12,88,0,11.39701564,0.590909091,20.33636364,0.147060416,1.081818182,75.02503263,28.28,16.255,4.3283,14.49422037,4.292524101,2.354970647,24.46525272,1.106258515,0.414983165,0.00020406,0.030304545,0,0.439413636,1.439459091,1.000045455,28.90909091,0,0,0,0.213636364,93.31550802,61.63101604,0.776136364,0.204545455,1.081818182,2.034090909,0.3,0.598863636,0.122727273,,6.666666667,0,,,,,,,0.586818182,0.609192549,0.59007306,0.512525473,0.403006211,0.264074076,0.544086742,0.000112833,0.229461279,
2/3/2015,15533,FW08CO054,1,21-Sep-09,2009,39.40353901,-105.1696151,PROB,WADEABLE,YES,39.40354,105.16962,5th,,WMTNS,WMT,MT-SROCK,WADEABLE,,0,X,Poplar/Cottonwood,UNC_NARROW,SINGLE,,,1.618290679,-0.607810003,1.010480676,1.010480676,0,63.80952381,0,15.23809524,24.76190476,35.23809524,57.14285714,0,,42,58,0,13.87095048,0.218181818,25.16363636,0.735499,0.681818182,34.6256518,74.47,23.63888889,17.23833333,17.61797464,4.86828136,3.664992577,28.92962095,2.154592,,,0,0.121213636,0.287890909,1.984931818,1.697040909,61.81818182,0.027272727,0,0,0.370454545,72.19251337,2.673796791,0.051136364,0.026136364,0.488636364,1.173863636,0.120454545,0.603409091,0.065909091,,0,0,,,,,,,0.319886364,0.431508385,0.664983973,0.236578147,,0.205943747,0.21260713,,,
2/3/2015,15535,FW08NY003,1,21-Aug-09,2009,42.96006993,-75.78860842,PROB,WADEABLE,NO,42.96001,75.78852,1st,,EHIGH,NAP,,WADEABLE,148.5,0,L,Spruce,UNC_BROAD,SINGLE,1.686301838,-0.434281752,1.541477081,-0.289456995,1.252020086,1.252020086,0,75.23809524,0,15.23809524,15.23809524,24.76190476,40.95238095,0,,80,20,1,2.472125001,0.381818182,4.281818182,1.100331626,1.027272727,21.38356782,10.45,2.265,0.27455,3.568591947,2.975385866,0.475395511,9.6913732,1.139804629,0,0,0.80305,0,2.257595455,3.227336364,0.969740909,30.72727273,0.206818182,0.102272727,0,0.190909091,7.486631016,4.411764706,0,0,0.020454545,0.882954545,0.171590909,0.753409091,0.013636364,,0,1,,,,,,,0.109204545,0.162914178,0.763444421,0.341492052,0.236566986,1.313636144,1.731544386,0,0,
2/3/2015,15536,FW08NY009,1,12-Jun-09,2009,42.79159682,-77.64922263,PROB,WADEABLE,YES,42.79157,77.64923,1st,,EHIGH,NAP,,WADEABLE,148.5,0,L,Maple/Boxelder,UNC_NARROW,SINGLE,1.603694363,-0.660101892,1.582800465,-0.639207994,0.943592471,0.943592471,0,52.63157895,0,9.473684211,10.52631579,38.94736842,84.21052632,0,,41,59,1,5.548793669,0.455555556,4.854545455,1.090790795,1.333333333,36.18746137,11.75,2.915,0.48175,11.28454293,1.494648348,0.95752894,10.94638883,1.252737115,1.323232323,0.002725759,0.090913636,0,0.090913636,1.037913636,0.947,18.66666667,0.025,0.06,0.0775,0.3875,93.79084967,91.0130719,0.623863636,0.328409091,1.205681818,2.0125,0.086363636,0.606818182,0.159090909,,0,1,,,,,,,0.642556818,0.66770397,0.509302071,0.960386632,0.472237759,0.512743859,1.98760548,0.000714385,0.346801347,
2/3/2015,15537,FW08NY011,1,13-Jun-09,2009,42.31506191,-76.95503527,PROB,WADEABLE,YES,42.31508,76.95508,1st,,EHIGH,NAP,,WADEABLE,148.5,0,L,Maple/Boxelder,UNC_NARROW,SINGLE,1.097229888,-1.299812116,1.159504229,-1.362086457,-0.202582228,-0.202582228,0,38.0952381,0,43.80952381,58.0952381,59.04761905,62.85714286,0,,36,64,0,7.366197119,0.263636364,5.727272727,0.641797984,1.06,26.32244663,14.16,2.805,0.3938,9.00809961,0.961071223,0.244603137,17.60322728,1.160285415,0.906397306,0.001582598,0,0,0.515154545,0.583336364,0.068181818,69.72222222,0.238636364,0.120454545,0,0.313636364,82.35294118,60.29411765,0.259090909,0.111363636,0.4,1.347727273,0.101136364,0.527272727,0.045454545,,0,0,,,,,,,0.28,0.529855346,0.368422261,0.636165227,0.520211661,0.342627887,0.621135442,0.001309818,0.75016835,
2/3/2015,15538,FW08NY046,1,11-Jun-09,2009,42.67849292,-77.70647712,PROB,WADEABLE,YES,42.67848,77.70631,2nd,,EHIGH,NAP,,WADEABLE,178.2,0,L,Willow,UNC_BROAD,SINGLE,-0.090017488,-1.773104057,0.319334541,-2.182456086,-1.863121545,-1.863121545,0,0,0,90.47619048,90.47619048,99.04761905,99.04761905,0,,0,100,0,24.93594094,0.209090909,9.127272727,0.062070709,0.281818182,15.06732912,54.5,7.015,3.8496,19.25454164,3.68899858,2.754231145,15.16373512,2.000165,6.433782267,0.007048965,0,0,0,0,0,95.63636364,0,0.118181818,0.063636364,0.338636364,74.3315508,49.73262032,0.382954545,0.164772727,0.738636364,1.651136364,0.004545455,0.571590909,0.089772727,,0,0,,,,,,,0.432386364,0.692781725,0,0.353294342,0.457540201,0.525872927,0.715459046,0.004980695,4.546015713,
2/3/2015,15539,FW08NY047,1,17-Jul-09,2009,44.81864062,-75.10078251,PROB,BOATABLE,YES,44.805,75.1025,5th,,EHIGH,NAP,,BOATABLE,3406,0,L,Maple/Boxelder,,SINGLE,0.626107393,-1.258747882,0.49873292,-1.13137341,-0.63264049,,,,,55.78947368,73.68421053,,75.78947368,0,0,4,96,10,52.74750495,0.536363636,94,0.031967675,0.763636364,59.35145324,143.1008,88.90909091,142.31796,104.2451159,19.5420293,45.45023227,46.27835634,1.11919849,0,0,0.030304545,0.136363636,0.060609091,1.204563636,1.143954545,,0.19,0.2425,0,0.3075,21.12299465,,0.472727273,0.186363636,1.218181818,2.547727273,0.009090909,0.765909091,0.294318182,med,5.263157895,10,0,45.45454545,72.72727273,72.72727273,40.90909091,68.18181818,0.648181818,0.440193995,0.546395494,0.728473327,36.8603844,0.219797876,0.319356968,0,0,
2/3/2015,15540,FW08NY048,1,10-Jun-09,2009,42.67598762,-78.59490841,PROB,WADEABLE,YES,42.67592,78.59493,1st,,EHIGH,NAP,,WADEABLE,148.5,0.636363636,L,Maple/Boxelder,UNC_BROAD,SINGLE,1.666817183,-1.477794172,1.649978307,-1.460955296,0.189023011,0.189023011,0,25,0,25,27,65,84,0,,42.04545455,57.95454545,0,1.964547671,0.27,4.336363636,2.247072278,3.72,Inf,4.222222222,1.183333333,0.055888889,4.694672519,1.306657163,0.135883986,16.33780594,1.54369125,0.519191919,0.001197298,0,0,0,1.05991645,1.05991645,58,0,0.005,0,0.4375,98.6631016,99.06417112,0.715909091,0.421590909,1.323863636,2.051136364,0.278409091,0.560227273,0.177272727,,0,0,,,,,,,0.695738636,0.693606443,0.514543418,1.111896123,0.465287606,1.104217321,2.431323796,0.001197298,0.519191919,
2/3/2015,15541,FW08NY049,1,23-Aug-09,2009,43.1214576,-75.26332069,PROB,BOATABLE,YES,43.12138889,75.26333333,5th,,EHIGH,NAP,,BOATABLE,1320,0,L,Maple/Boxelder,CON_VSHAPED,SINGLE,2.068654187,-4.179578562,1.93589861,-4.046822984,-2.110924375,,,,,100,100,,100,0,0,0,100,5,185.5473053,0.572727273,33.54545455,0.559585571,2.181818182,13.24887723,356.33952,31.36363636,111.371944,245.9902192,3.354779494,72.40283779,10.54892798,1.008860542,14.91272727,0.014912727,0,0,0,0.159090909,0.159090909,,0.013636364,0.031818182,0.127272727,0.345454545,42.37967914,,0.440909091,0.218181818,1.061363636,2.497727273,0.086363636,0.752272727,0.2375,stp,0,5,0.263636364,72.72727273,100,100,72.72727273,100,0.577613636,0.621365525,0.137254902,0.690325393,52.07036965,0.106963984,0.650099434,0.014912727,29.82545455,
2/3/2015,15542,FW08NY051,1,16-Jun-09,2009,42.12401229,-75.61379191,PROB,BOATABLE,YES,42.12388889,75.61333333,5th,,EHIGH,NAP,,BOATABLE,4400,0,L,Maple/Boxelder,CON_VSHAPED,SINGLE,-2.212700335,0.944564477,-1.937812228,0.66967637,-1.268135858,,,,,79,79,,83,0,0,4,96,6,47.80102302,0.7,118.8181818,0,2.6,190.9332114,147.117816,114.9636364,126.0810077,102.4357606,18.9844817,57.53094906,69.44716229,1.329148978,4.283181818,0.004283182,0,0.068181818,0.060609091,1.098495455,1.037886364,,0.004545455,0.129545455,0.031818182,0.154545455,50.40106952,,0.590909091,0.417045455,1.210227273,2.229545455,0.086363636,0.6125,0.207954545,stp,0,6,0.014545455,72.72727273,72.72727273,72.72727273,72.72727273,72.72727273,0.644602273,0.554024721,0.523468112,0.696283858,32.49166166,0.165134666,0.456301469,0.004283182,9.518181818,
2/3/2015,15543,FW08NY052,1,20-Jul-09,2009,44.61612925,-75.40615014,PROB,BOATABLE,YES,44.61611111,75.40583333,6th,,EHIGH,NAP,,BOATABLE,3520,0,L,Willow,CON_BROAD,SINGLE,1.12989606,-0.29780813,0.849056086,-0.016968156,0.83208793,,,,,7,7,,100,0,0,0,100,2,192.4326123,0.481818182,84.09090909,0.038833875,2.081818182,30.08218283,410.2608,80.36363636,263.520936,158.083379,12.87068551,72.6173234,25.43302666,1.318121668,2.274090909,0.002274091,0,0.136363636,0.484854545,1.780331818,1.295477273,,0.220454545,0.440909091,0.027272727,0.370454545,50.13368984,,0.289772727,0.098863636,0.6875,1.767045455,0.036363636,0.779545455,0.086363636,med-stp,0,2,0,72.72727273,72.72727273,72.72727273,45.45454545,45.45454545,0.409375,0.432957707,0.6403307,0.385324113,46.90494736,0.160155589,0.27556567,0.002274091,4.548181818,
2/3/2015,15544,FW08NY053,1,20-Aug-09,2009,42.89548278,-74.50933963,PROB,BOATABLE,YES,42.89555556,74.50944444,6th,,EHIGH,NAP,,BOATABLE,4400,0,L,Maple/Boxelder,UNC_BROAD,SINGLE,1.15678557,-3.267709945,0.981069589,-3.091993963,-2.110924375,,,,,100,100,,100,0,0,0,100,0,66.70575514,0.563636364,154.1818182,0.024157692,1.381818182,27.50926891,590.27568,152.1818182,834.767952,77.41774544,22.29716655,134.2328089,25.27255435,1.027295306,7.033181818,0.007033182,0.030304545,1.295454545,0.098486364,2.431845455,2.333359091,,0,0,0.05,0.481818182,85.96256684,,0.567045455,0.2875,1.315909091,2.376136364,0.095454545,0.573863636,0.267045455,stp,0,0,0.390909091,0,0,0,0,0,0.692159091,0.560627073,0.708611587,0.131155235,11.30077986,0.146516626,0.160802542,0.007033182,14.06636364,
2/3/2015,15545,FW08NY055,1,22-Jun-09,2009,41.59626438,-74.36753041,PROB,WADEABLE,YES,41.59595,74.36767,2nd,,EHIGH,NAP,,WADEABLE,356.4,0.272727273,L,Maple/Boxelder,UNC_NARROW,SINGLE,1.26014108,-0.006867425,1.288026213,-0.034752558,1.253273655,1.253273655,0,71.42857143,0,0,24.76190476,27.61904762,60,0,,58,42,18.36734694,30.5424969,0.4,11.36363636,0.405068072,1,20.45781639,60.76,10.58095238,6.437333333,27.02416427,3.778573679,2.349866578,10.86924057,1.183586522,1.501683502,0.001321481,0,0.068181818,0.181827273,1.295495455,1.113668182,34.09090909,0,0.022727273,0.063636364,0.634090909,89.30481283,76.20320856,0.684090909,0.381818182,1.470454545,2.375,0.140909091,0.655681818,0.267045455,,0,18.36734694,,,,,,,0.761704545,0.669347639,0.564364199,0.444768997,0.502674406,0.357110924,0.365037269,0.001235556,1.404040404,
2/3/2015,15546,FW08NY076,1,24-Aug-09,2009,42.23492446,-78.77276019,PROB,WADEABLE,YES,42.23496,78.77268,2nd,,EHIGH,NAP,,WADEABLE,198,0,L,Willow,UNC_BROAD,SINGLE,0.964575203,0.038401307,0.975747836,0.027228674,1.00297651,1.00297651,0,69.52380952,0,14.28571429,15.23809524,30.47619048,75.23809524,0,,29,71,0,15.46121924,0.336363636,6.354545455,0.213428648,0.745454545,13.61709441,46.51,5.81,2.67425,14.8116082,1.410822828,1.189524844,8.425748165,1.794929971,0,0,0,0,0,0.712154545,0.712154545,18.72727273,0,0.063636364,0.052272727,0.202272727,15.77540107,5.213903743,0.039772727,0,0.120454545,1.843181818,0,0.875,0.018181818,,0,0,,,,,,,0.154204545,0.279325379,0.415940575,0.318460722,0.332427849,0.242826649,0.444806897,0,0,
